,smooth,smooth,smooth,smooth,smooth,disk,disk,disk,disk,disk,spiral,spiral,spiral,spiral,spiral,bar,bar,bar,bar,bar,merger,merger,merger,merger,merger,disturbed,disturbed,disturbed,disturbed,disturbed,ring,ring,ring,ring,ring,irregular,irregular,irregular,irregular,irregular,bulge,bulge,bulge,bulge,bulge
,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.3916,0.3844101397668323,0.0,0.907,10,0.5936,0.3837676380311399,0.093,0.978,10,0.686,0.4051542915976579,0.0,1.0,10,0.49260000000000004,0.32609412410802163,0.0,1.0,10,0.1,0.21081851067789195,0.0,0.5,10,0.1562,0.31598832608535116,0.0,1.0,10,0.1083,0.24857373151642553,0.0,0.75,10,0.0888,0.12259581287031515,0.0,0.333,10,0.3339,0.28157590253586845,0.0,1.0,10
36,0.58795,0.2695761732013695,0.0,0.9,20,0.37770000000000004,0.26811056242567266,0.083,0.975,20,0.3532,0.4116400573827883,0.0,1.0,20,0.0806,0.17752936006252748,0.0,0.5,20,0.06989999999999999,0.1712999523765565,0.0,0.5,20,0.21895000000000003,0.2676927687126655,0.0,1.0,20,0.1,0.3077935056255462,0.0,1.0,20,0.09165,0.17288489477714722,0.0,0.5,20,0.2371,0.30169292509542145,0.0,1.0,20
37,0.44780000000000003,0.26635471336796984,0.0,0.9,25,0.51576,0.2764026772663391,0.1,1.0,25,0.5106,0.32698993358613754,0.0,1.0,25,0.185,0.26733265793763394,0.0,1.0,25,0.04916,0.11866503276028705,0.0,0.48,25,0.18464,0.2211865502240134,0.0,0.6,25,0.34844,0.29591525813989383,0.0,1.0,25,0.09247999999999999,0.16969681788413124,0.0,0.632,25,0.41812,0.21817430340593885,0.0,0.889,25
38,0.4015333333333333,0.2740315067043691,0.0,0.842,15,0.5789333333333333,0.26578521582733106,0.158,0.978,15,0.6885333333333333,0.3647121892018156,0.0,1.0,15,0.24206666666666668,0.22883196163706387,0.0,0.805,15,0.11426666666666667,0.22044515568881679,0.0,0.697,15,0.12493333333333334,0.11174682268839854,0.0,0.333,15,0.17226666666666668,0.2449695219137815,0.0,0.667,15,0.12193333333333335,0.16670138685971508,0.0,0.4,15,0.2928,0.1631371902943742,0.0,0.556,15
39,0.46544444444444444,0.26780331286054876,0.0,0.956,18,0.5137222222222222,0.2761314276924616,0.022,0.975,18,0.373,0.35268432810959666,0.0,1.0,18,0.28205555555555556,0.3054629027677834,0.0,1.0,18,0.12738888888888888,0.2644108075767681,0.0,1.0,18,0.04877777777777778,0.09080137052318588,0.0,0.333,18,0.38433333333333336,0.393962673657409,0.0,1.0,18,0.0641111111111111,0.14439443075820801,0.0,0.5,18,0.39411111111111113,0.24477093466650884,0.0,0.75,18
40,0.8352499999999999,0.2233314393859087,0.148,0.958,12,0.13458333333333333,0.21885838440471597,0.02,0.815,12,0.15066666666666667,0.25255218482643554,0.0,0.85,12,0.03125,0.07769769506350763,0.0,0.25,12,0.1625,0.3068350163731761,0.0,1.0,12,0.15958333333333333,0.22960458434342104,0.0,0.667,12,0.09025,0.1720592524790119,0.0,0.5,12,0.09375,0.20580976432353518,0.0,0.667,12,0.49933333333333335,0.3527178458596599,0.0,1.0,12
41,0.8268064516129032,0.08471655460213144,0.611,0.96,31,0.13806451612903226,0.0799403675597717,0.02,0.357,31,0.1582258064516129,0.25415529500385114,0.0,1.0,31,0.07977419354838709,0.11858968748797098,0.0,0.4,31,0.10670967741935483,0.22925548972683832,0.0,1.0,31,0.21593548387096775,0.32590243279074294,0.0,1.0,31,0.16193548387096773,0.2940406928169264,0.0,1.0,31,0.060000000000000005,0.19560282888206565,0.0,1.0,31,0.5620322580645162,0.37019494718962764,0.0,1.0,31
42,0.6405384615384615,0.27928438773187664,0.043,0.906,13,0.3053076923076923,0.3014043199799301,0.045,0.957,13,0.28592307692307695,0.3733535994957197,0.0,1.0,13,0.1346923076923077,0.21125907657636256,0.0,0.643,13,0.03323076923076924,0.06679964302069516,0.0,0.182,13,0.152,0.25478912849648827,0.0,0.944,13,0.2086923076923077,0.35337666038175763,0.0,0.867,13,0.11307692307692307,0.14485766665849478,0.0,0.4,13,0.3528461538461538,0.32055910691421796,0.0,1.0,13
43,0.58255,0.326542569966,0.0,0.95,20,0.37315,0.33184671080739103,0.025,1.0,20,0.44545,0.3821740406783552,0.0,1.0,20,0.1995,0.2938989264141134,0.0,0.909,20,0.0438,0.10239017222576127,0.0,0.333,20,0.1252,0.242440573293637,0.0,1.0,20,0.17115,0.27162886347677445,0.0,0.929,20,0.18895,0.29639704434210684,0.0,1.0,20,0.2931,0.26970371657958686,0.0,0.867,20
44,0.5035999999999999,0.2856471016248312,0.0,0.857,10,0.44980000000000003,0.286522366782537,0.114,0.919,10,0.46109999999999995,0.3583181237082179,0.0,1.0,10,0.3205,0.2598376629957849,0.0,0.758,10,0.06470000000000001,0.11275543840049973,0.0,0.308,10,0.2609,0.32502938328711145,0.0,1.0,10,0.0654,0.16018891624856224,0.0,0.5,10,0.0912,0.12877007934040163,0.0,0.333,10,0.24359999999999998,0.23802296807941312,0.0,0.667,10
45,0.7678,0.12287102542458446,0.56,0.933,10,0.1935,0.12477735727642611,0.043,0.42,10,0.18480000000000002,0.17902935823800273,0.0,0.5,10,0.28500000000000003,0.32493589111289833,0.0,1.0,10,0.1071,0.20825649249583236,0.0,0.5,10,0.08990000000000001,0.1820845041915063,0.0,0.5,10,0.09290000000000001,0.1965640692836138,0.0,0.5,10,0.1986,0.22022170646873118,0.0,0.5,10,0.6325000000000001,0.22985756459164008,0.2,1.0,10
46,0.6654166666666667,0.22379067261956015,0.216,0.932,12,0.29483333333333334,0.2416721420487356,0.023,0.784,12,0.16316666666666665,0.1948849699570275,0.0,0.568,12,0.3106666666666667,0.333407022157966,0.0,1.0,12,0.057499999999999996,0.12830751412843358,0.0,0.429,12,0.15883333333333335,0.3016436287871481,0.0,1.0,12,0.13508333333333333,0.28838624930443335,0.0,0.955,12,0.3431666666666667,0.4178263739735427,0.0,1.0,12,0.21733333333333335,0.26163066727852463,0.0,0.8,12
47,0.48466666666666663,0.28838526419715105,0.068,0.894,12,0.47300000000000003,0.30188739622581134,0.064,0.909,12,0.5854166666666667,0.31547034389746986,0.0,1.0,12,0.08875,0.1086563598941845,0.0,0.333,12,0.08908333333333333,0.17802270454448593,0.0,0.5,12,0.29191666666666666,0.33541357329648297,0.0,1.0,12,0.15175,0.2890939215108914,0.0,0.957,12,0.11033333333333332,0.18209854142161266,0.0,0.5,12,0.30491666666666667,0.24309125048139035,0.0,0.75,12
48,0.6783333333333333,0.2700782153825858,0.139,0.958,12,0.27775,0.28294462195084935,0.021,0.861,12,0.32,0.3685970946464692,0.0,1.0,12,0.24708333333333332,0.36805272802420663,0.0,1.0,12,0.16458333333333333,0.22018110658494225,0.0,0.5,12,0.08425,0.1542419144779336,0.0,0.5,12,0.17991666666666664,0.35026962558300795,0.0,0.968,12,0.14658333333333332,0.2014774782511044,0.0,0.5,12,0.31983333333333336,0.3339632079173157,0.0,0.905,12
49,0.714,0.22414808416839888,0.182,0.902,12,0.2353333333333333,0.2195645828921551,0.049,0.727,12,0.41175,0.35035206319046874,0.0,0.969,12,0.23950000000000002,0.25486805855722144,0.0,0.8,12,0.09258333333333334,0.1644254229034236,0.0,0.5,12,0.149,0.16148458975169344,0.0,0.5,12,0.1585,0.20186786857654282,0.0,0.5,12,0.25766666666666665,0.232680949461756,0.0,0.5,12,0.3423333333333334,0.33971735132000364,0.0,1.0,12
50,0.3803684210526316,0.3105298716220239,0.0,0.864,19,0.5936842105263157,0.3195302198595757,0.091,1.0,19,0.5746842105263158,0.3474710303882388,0.0,1.0,19,0.3257894736842106,0.28313474980953435,0.0,0.943,19,0.0618421052631579,0.10766628645851069,0.0,0.333,19,0.17321052631578948,0.25251877354793256,0.0,0.818,19,0.3485263157894737,0.3794039723948681,0.0,1.0,19,0.13210526315789473,0.13423399748897946,0.0,0.391,19,0.35489473684210526,0.25036038352228757,0.0,0.9,19
